video_id,channel_name,video_title
pXW6SekORlY,Forbes,"Kim Kardashian, Elon Musk, Tyler PerryâMeet Americaâs Most Eligible Billionaires | Forbes"
ktdi_L0rYkk,CNN,William Barr stumped by Kamala Harris' question
jAI5jBWXVMM,LATimes,Lakers Coach Phil Jackson on Lamar Odom not making 2011 All-Star game
Y5WkCAQcuEE,NYPost,Protesters Step on Ashes of Burnt American Flag on Independence Day
G536ZDCNFJc,WSJ,"Wall Street Moves Into China, Despite Tech and Trade Battles | WSJ"
-p5wpyIQMZ8,LATimes,"'It's not coal mining, but it's not nothing,' Sarah Paulson of 'American Horror Story: Cult'"
e4pqOrP8a6E,CBSMornings,Meghan Markle's liberation from the royals
X48eitZQtN8,Reuters,"So far, no spike in coronavirus in places reopening: U.S. Health Secretary Azar"
P3ZUajISJGU,TheHill,Our favorite media screw-ups: Chuck Todd's complete disconnect from the realities of the 2020 race
NGBcttFu5MQ,TIME,Watch Donald Trump's Full Presidential Acceptance Speech | TIME
prUVuPSvzgY,FoxNews,Rep. Yoho pushes back on AOC's accusation that he verbally attacked her
9I7HYQnqt0U,NYPost,Biden Nominee Backs U.S. Taxpayer-Funded Border Security -- in Jordan
Wb-SpFp5HOw,TheGuardian,Bulgarian protesters barricade parliament building in Sofia
fmQ8lLobnjw,TheHill,"Krystal and Saagar: COPS, Live PD, and now Paw Patrol. Is cancel culture out of control?"
SiOMVBJnohI,Forbes,Highlight App Makes Big Splash @ SXSW
vR_l_gknDbM,FoxBusiness,Jim Jordan: Democrats want to change the rules because theyâre not winning
o22pLCyj5wI,WashingtonPost,Trump retweeted edited video of Biden. Here's what Biden actually said.
30VIL1BnW7g,TIME,Donald Trump And The TIME Cover: An Animated History | TIME
CF41UMUKitI,CBSMornings,"Minneapolis police union head defends calling Black Lives Matter a ""terrorist organization"""
CLasD0SXuEU,TheHill,SPARKS FLY as GOP Senator grills Sally Yates
_rZzdSBYmZY,BBCNews,Inside Saudi Arabia: On front line of war with Yemen - BBC News
q8KZPDA8DRA,CNN,Obama at lunch: That's a tasty cookie right there
4EofM-dDM88,USAToday,Rock & A Hard Place 360: Teens and recidivism
gbAsEBeYXSM,Forbes,"Best Of Forbes 2022: Innovation, Science And Technology | Forbes"
4XTjODVxlUc,TheHill,Kyle Kulinski: Trump âDrunk On Fox Newsâ And Headed To Defeat
SLHKLyotD9I,TheHill,Krystal Ball: Lib writer says she'd vote Biden if he 'Boiled babies and ate them'
a0x-l0SmUoA,C-SPAN,Pope Francis enters House Chamber (C-SPAN)
Ntc7OCXMeFc,ABCNews,Where is Kim Jong-Un?
zdqTxBZQPKo,BloombergTelevision,Musk Buys Twitter | Bloomberg Surveillance 10/28/2022
MW7QM-bRc98,MassLive,The Sleepy Hollow Experience at Old Sturbridge Village guaranteed to give you chills this October
xZOHdyCnOvs,WashingtonPost,House Judiciary Committee approves impeachment articles against Trump
AjszOravo1o,TheEpochTimes,Facebook Was Pressured to Censor Conservative News Outlets | Trailer | Crossroads
RshCVg9bDkU,TheEpochTimes,Wuhan Families of Those Who Died With the Virus are Closely Monitored | CCP Virus | COVID-19
VR6PrahEvFs,TheEpochTimes,An Introduction to Healthy Eating | Eat Better
4oBupVCD4q4,TheEpochTimes,DOJ Exposed for Subpoenaing My Records; FBI $3.4 Million Payment to Twitter | Kashâs Corner
uWqAYigBinQ,ABC7,Human remains found in 2 bears suspected in Colorado attack| ABC7
U1RzsjLliB4,TheHill,Krystal and Saagar: Did Facebook Just DEPLATFORM ALL OF AUSTRALIA?
P4jBwmGvdwc,TheEpochTimes,Black Sky and Thunderbolts Arrive During CCP Meetings Postponed by Pandemic | CCP Virus | COVID-19
3SdZuCSheb4,Reuters,"COVID-19 surges in Hong Kong, leader urges vaccinations"
z018rNdecXo,Politico,Make some noise!
FfBoAsy8vhY,BloombergTelevision,"Trump, McConnell Likely to Back Relief Bill, Senator Says"
GmaCarSyBk4,BloombergTelevision,"Pershing Square's Bill Ackman on Markets, SPACs, Airbnb, Stripe"
bsgNBa4L014,Forbes,Inside The 2022 Cloud 100 List | Forbes
a4ssvDgMosg,BloombergTelevision,Why Are So Many Empty Containers Leaving the Port of Los Angeles?
IAYvEAlTSLU,DailyMail,Russia dismantles McDonald's golden arch and rebrands fast food chain
IQ1Ph-Pprj4,TheGuardian,French artist Orlan: 'Narcissism is important'
QKuDGVuDFmA,TheEpochTimes,Why Does Wuhan City Deliver Meat and Food in Garbage Trucks?
npsUo0omUOg,TheGuardian,Beauty tips: unsung hero products
CCNjzrI881w,ForbesBreakingNews,'With All Due Respect That's Utter Nonsense': Josh Hawley Clashes With Jennifer Granholm
JvB0Xulq_Ns,USAToday,Baby mountain lions take first steps
GB4wA6nGqRk,CBSMornings,Retail arbitrage: The bargain shoppers who buy just to resell
vbjreAuTBac,WashingtonPost,'He is my brother:' Kanye West shows Trump love on Twitter
orhDoLlOgGw,USAToday,New York gubernatorial candidate Lee Zeldin attacked during speech | USA TODAY
OjloVcnOReA,WSJ,Excerpt: The Game Discusses 40 Glocc Lawsuit
8h9D1tQmkJU,EastIdahoNews,Juror responds after Lori Vallow Daybell's attorneys ask for a new trial
11q9dir2Nts,TheHill,Kim Iversen: Hillary Clinton Gets REVENGE On Putin Through âBLEED HIM DRYâ Strategy In Ukraine
rV-nbihOLiI,MassLive,Winning $758.7 million Powerball numbers announced
GaGpliKzJxI,Reuters,Trump defends pandemic response at rally
P4KcSXfiKfw,WashingtonPost,Canadian trucker protest upends the lives of Ottawa residents
j74ivg2Qlw8,DailyMail,Ukrainian soldiers attack Russian trenches in Donetsk counterattack
OHsuamgJD3E,DailyMail,Boris Johnson met with boos again as he leaves Thanksgiving service
ZzU93gsFiLE,News5Cleveland,Video shows tractor-trailer nearly crash into school bus full of kids in Medina County
gP6tOvTcpVE,Vox,Why German spies blew up this US island
jL-QZHRfem4,Politico,Rep. Neguse on Colorado supermarket shooting: 'This can't be our new normal'
cZRoS9r2U9w,MassLive,Isaiah Thomas: Boston Celtics and Washington Wizards don't like each other
BoO8waW0fVg,FoxBusiness,"You're watching McCarthy take Biden to the cleaners amid debt talks, Kudlow says"
lgO_EwFiARA,BloombergTelevision,Bank of Japan Shocks Markets
-OF3vfm1wh8,Politico,Biden calls Putin a 'war criminal'
iLmbt5K79fk,BBCNews,Kenya's Garissa University College stormed by gunmen - BBC News
qqOwBZmJbg0,Politico,The Jobs Report - Sen. John Thune - Part 1
vt5bHTo44FU,Forbes,Bill Gates: Impatient Optimist
8E0TJN7PYYk,CBSMornings,Startling video helped convict Kelsey Berreth's killer
XvGkCIgU69Y,BBCNews,The UK bus driver who became a viral singing sensation â BBC News
4CzUneleEiU,FoxNews,Tucker: This is malicious
ITCxGKRQrEU,USAToday,Grandma finds bag of cocaine inside wrapped granola bar
SVnAmtjPg9o,TheHill,"Biden: Trump using RBG's death as a ""loophole,"" chose Amy Coney Barrett to destroy ObamaCare"
nf5EzBkktkA,DailyMail,"Owners spend $10,000 on pampered pet squirrel Thumbelina"
lYMuFWz_sSw,C-SPAN,Town Hall Debate - Economic Conditions: What is the faste...
DGAHruw7fjQ,NYPost,"Jim Acosta, Jon Karl Wear Masks at White House Press Briefing"
1pdlsBi8U3g,BusinessInsider,Why some countries drive on the left side of the road
lZjDxpC8RSw,WashingtonPost,Trump supporters had this to say about the cancellation of 'Roseanne'
JT9SyiIW4gI,C-SPAN,Teaser -- The Senate: Conflict and Compromise
7Z94HvwfjCU,TheHill,Krystal and Saagar: Shock poll shows Trump beating Biden on crisis response
7jWux-U1N64,Forbes,"Are Markets Efficient? Baloney, Says Money Man Cliff Asness | Forbes"
no-JfUfWHeM,News5Cleveland,Superhero beaten
W9a__Bgo3bk,WSJ,North Korea's New Push to Export Its Propaganda | WSJ
ztqvMBvFJXo,TheEpochTimes,FBI Email Provides the Final Piece of the Fabricated Trump-Russia Collusion Puzzle | Trailer
6sSFEaFJy8Y,LATimes,"Ron Artest, on being in L.A., the triangle and defense"
cEnfZkBSzu8,BloombergTelevision,'Bloomberg Surveillance: Early Edition' Full (06/16/22)
RvbkX7dPiVY,DailyMail,'Should've stabbed him more': Chilling bodycam shows moment woman is arrested after stabbing husband
oWTjcJrIWXk,BloombergTelevision,"China Uses Smoke, Mirrors and Misdirection to Influence Americans, Says FBI Director Wray"
vi2yU87HsC4,Reuters,"Joseph Rosenbaum lunged for Kyle Rittenhouseâs gun, witness says"
LseqCvMme0c,CBSMornings,A dental device was sold to fix jaws but some patients claim it wrecked their teeth
fM6K55AFPQ8,TheEpochTimes,Funding the Police Amid National Crime Wave; Enduring 23 Years of Persecution|Capitol Report|Trailer
o5lEIOzEls8,Reuters,"Biden keeps U.S. refugee cap at 15,000 - for now"
3hbq4ZxKYkA,DailyMail,Moment King Charles and Prince William greet people in the queue to see Queen's coffin
IafqVtjUEjg,MassLive,"Kyrie Irving impressed by Boston Celtics' Jaylen Brown, Jayson Tatum"
pAoEHR4aW8I,Vox,Why this black hole photo is such a big deal
9-gzhm9OcJ8,Forbes,Marriott's New CEO Courts Millennial Travelers | Forbes
UaqVL9yJVzM,CBS,Jamaican lottery scams target elderly Americans
AvALgOjojOI,BloombergTelevision,Auctioneer Congressman Billy Long Drowns Out Protester at Dorsey Hearing
i4zPULfCZdQ,NYPost,"Inauguration Protesters Arrested in Washington, D.C."
pDUfUbCPE2M,WashingtonTimes,Newsmaker: Gazi Salah Eldein on Darfur
VZ8u35VRVis,WashingtonPost,Uber knew drivers risked debt and danger in South Africa | The Uber Files
BzYoDOXsNm8,CBS,Tulsi Gabbard: I don't fear Clintons
nVGJLZgjRIM,LATimes,Our2ndLife 'O2L' talk online stars - Teen Choice Awards 2014
539Ti-1AjZU,WSJ,Jeff Bezosâs Blue Origin Sets Its Sights on Space Tourism | WSJ
G3XUoEgyxtQ,FoxBusiness,Sen. Rick Scott rips Mitch McConnell for âcaving to the Democratsâ
IrmTRb2Ar1I,BBCNews,Black Panther premieres in Kenya - BBC News
d6aXXfzJ8H0,DailyMail,Moment man holds woman by her HAIR after falling from window
sDkJZ5TwfBE,C-SPAN,LBJ on Vietnam War 7/28/65 Press Conference - Reel America Preview
EIcTvygs4lw,WashingtonPost,Chevy Chase interview: 'I'm proud to be who I am'
CpR3OoxTS6c,Reuters,Ukraine claims full control of key logistics hub
zGOjajNJNW4,TIME,YouTube Personality Dies In 100MPH Car Crash That Took The Lives Of A Mother And Daughter | TIME
Oc1DeGqQh04,TheHill,'I object!' Hearing breaks down after GOP Rep. accused of 'personal attacks'
JneoH0io_Mw,Politico,âJob killerâ or âsmartâ?: What CEOs think of Bidenâs corporate tax hikes
LTjh0Btmyes,BloombergTelevision,Credit Suisse's Moment of Truth
ue7IW5Tw7e8,TheHill,"Krystal and Saagar: Media, Kamala, Dem COMPLICITY in Biden cover-up will only help Trump"
sgyXFxDw5P8,Vox,Melania Trump (2016) vs Michelle Obama (2008)
8_-bUIX1hDs,TheGuardian,How the KGB shaped Vladimir Putin and his Russian oligarchs | It's Complicated
6A-XsZ0ZA2U,BloombergTelevision,Bloomberg Surveillance 5/19/2022: Stocks Wiped Out
i5lZe_iRln4,FoxNews,Neighbor says Ohio officer had 'no choice' but to shoot; 'The Five' reacts
QBl_UuXCfyE,BusinessInsider,"How Celebrity-Favorite Pool Tables Are Made, Starting At $20,000 | The Making Of"
t-yNlYnj9T4,Politico,"âOur country exposed our own veterans to poison,â Jon Stewart tells congress"
B_wp3jj0fR4,LATimes,Prop. 21 de California: Control de rentas | ElecciÃ³n 2020
GQVSZahSy88,BloombergTelevision,"WeWorkâs Enterprise Value Worth âLess Than Zero,â NYUâs Galloway Says"
4Sx-8CUj6lQ,WashingtonPost,Watch Trump's full speech at the NRA Convention
1-s8hDXFRj8,CBS,On the Road: Young girl hatches rescue plan to save family
aJ5EWhLO3aQ,DailyMail,PMQs: Boris Johnson says images of the food parcels are 'disgraceful and appalling'
FY6gwKWuaZI,Forbes,Tinx: How TikTokâs âBig Sisterâ Grew Her Business And Earned $11 Million This Year | Forbes
xpOugB7zACc,BloombergTelevision,'Bloomberg The Open' Full Show (10/05/2022)
_Ezb3LjTQ5Y,Reuters,"Germany's coronavirus situation is dramatic, Merkel says"
jcn-HjTe6y8,FoxBusiness,Stephen Miller: This is something we should be talking about
mEGCuJmFwAI,CBSMornings,How teenagers are learning to become FBI agents
RoLxTDfc8ao,Forbes,How To Fund The Coronavirus Stimulus Debt Without Crippling The Economy - Steve Forbes | Forbes
md6FsciLnjA,Forbes,Battle of The Bastards: 3 Leadership Lessons | Forbes
Nv9Y32eZT4w,FoxBusiness,McEnany shreds NYT for criticizing Trump's coronavirus response
5r29R1tJRRw,CNN,See the disappearing garage in action
Bua1Q2OvZiY,Forbes,Why The Owner Of America's Best New Cocktail Bar 2022 Pays Her Employees Double The Average | Forbes
FLjGQkRa5DY,NYPost,"The Elevator Doors Didn't Close in Time... Footage Captures VICIOUS, RANDOM Attack"
R8njvgGPd80,WashingtonPost,"Trump's nomination of Amy Coney Barrett, in 3 minutes"
82KfhJ3u45g,BusinessInsider,Why Survival Bunkers Are So Expensive | So Expensive
VNS2e2AVcIo,BloombergTelevision,"Raskin Fed Nomination Unlikely to Proceed, Sen. Toomey Says"
zUEdha-W1CM,CBSMornings,"$1,400 stimulus payments begin to process, deep partisan split in Washington over relief plan"
tRwCmBdLQIo,WSJ,India âBuilds Roads atâ Disputed Border With China
xHG_KB5fH6Q,CBSMornings,Texas biker gangs threaten police with retaliation
92mJR3Opgro,NewsWeek,Pelosi On Trump Documents Found In Mar-a-Lago Raid: 'This Is Very Serious'
UsbYMnxD-sw,TheEpochTimes,US Residents Randomly Received Unsolicited Seeds From China | Epoch Times
80a2lIDRKUc,DailyMail,"Boy, 11, weighing 30 stone named 'heaviest child in the world' - Daily Mail"
ZwbHX1XdlNE,Forbes,The Highest-Paid Female Athletes From 2010-2020 | Forbes
6k4LRFxSwlQ,USAToday,Ex-wives say some cops abuse power after bad breakups
fCfhMSNEyRk,Forbes,Chinese Hackers Successfully Breached An iPhone 13 Pro | Straight Talking Cyber | Forbes
phyU2BThK4Q,Forbes,Message Map: How To Pitch Anything In 15 Seconds | Forbes
raFpz2U52vY,WashingtonTimes,Google CEO Schmidt on media's future
6iYYVrlx34U,WSJ,Inhaler Users' Biggest Mistakes
5rvj9sZkDu4,FoxBusiness,FBI warned key document in Manafort case may have been fake: Solomon
t-kDJsnWY70,MassLive,"Isaiah Thomas, Boston Celtics crowd ackowledge each other after Game 5"
tTQAINhXit4,MassLive,Terry Rozier working out before practice
R7y9ramihlk,USAToday,"Nikolas Cruz gets life without parole, jury declines death penalty | USA TODAY"
ex78dBceVV8,TheGuardian,Pitching Up
YWPPMDha9zs,MassLive,Springfield Fire Department battle Sterling Street house fire
oGPEL9EVOyA,Reuters,Google AI chatbot Bard flubs an answer in ad
WxA8DEuvQNg,Forbes,Tucker Robbins' Sustainable Design | Forbes
mMayOA2J0UY,Politico,Six things to know about HBCU federal funding in 2021
ptRAjOTptJY,TheHill,"Jeffrey Sachs on Rising: NYT LYING About Nord Stream, Ukraine To Readers"
B2BWWJMz0cM,CBS,Chicago cop found guilty of second-degree murder in Laquan McDonald death
7PqFPTidmNE,TheHill,Saagar Enjeti: Hereâs The REAL Danger Of GOPâs Election Certification Gambit
HZVlmhpUag0,Reuters,"Five stories you need to know for May 12, 2021"
9pN03eJATms,Forbes,T.I. And David Gross Explain Opportunity Zones | Forbes
bhW1f6enMb0,USAToday,9 seriously injured in circus accident
iyAJmrbJBR4,BloombergTelevision,"Shell CEO on Dividend Cut, Debt, Oil Industry `Crisis'"
8CgOUKnumNs,CBSMornings,"Mask mandates return, states consider vaccination requirements as COVID-19 cases rise nationwide"
w9JNOPjYEAE,USAToday,Hanging out with Hannah Teter
X0YjgP0PcWE,WashingtonPost,The many times Trump promised not to reveal his military plans
wL77-a8H6sc,AssociatedPress,Living in Chicago's Gang Occupied Neighborhoods
OCp0oJlrzyE,Vox,What Mueller has already revealed about Trump and Russia
5DCAC1j2HTY,BBCNews,"Mr Bitcoin: ""I don't want money, I don't want fame!"" BBC News"
q9IRmUEsz6g,BBCNews,Rent-a-sister: Coaxing Japanâs hikikomori men out of their bedrooms - BBC News
oRJuY9TDXdI,TheEpochTimes,Disney Goes Woke on Florida Parental Rights in Education Bill | Larry Elder
1qmrRiA0_ls,DailyMail,Ukraine soldiers capture Russian trenches in grenade fight near Bakhmut
VGvGjUBOPX4,Forbes,Apple Crushed Ahead Of Earnings
NMUKUmG5YAY,FoxBusiness,Fox captures video of Chinese nationals being released in Texas amid migrant surge
5HlsAfWFkUE,FoxNews,Gabbard pulls out wild card in feud with Romney
DBs_tfvD96Y,WSJ,Kelly Clarkson Performs at Obama Inauguration
ANAmmABOxVI,USAToday,Yorkie pup gets snatched up by bald eagle | USA TODAY
hw_iciIWISY,CNN,Map shows how election results shifted toward Biden
w5gESMIDpuE,NYPost,Ted Cruz Grills Google VP on Breitbart 'Good Censor' Scoop
Exn0voVkXxc,DailyMail,Hilarious cop accepts doughnut as bribe!
3KYwtoLY624,TheHill,Saagar Enjeti: Wall Street Billionaire CAUGHT Paying Epstein Millions After Visiting Private Island
UT42k4BrM20,FoxNews,Andy Ngo reacts to Antifa activist sentenced for brutal attack in Portland
tLjtOMBWvTo,WashingtonPost,Sony's robot dog Aibo vs. a real puppy
x7h-ltMrVmw,WashingtonPost,Lawmakers discuss the future of gun laws following two mass shootings
K1UyRj1WIL0,NYPost,Cory Booker: âYesâ to Fake Genders on Passports Because People Are in Danger
p3mn5f1zNUU,FoxBusiness,New Fox News poll shows bad news for Biden
om0ad5JkKHw,TheEpochTimes,Kashâs Corner: More Indictments Are Coming | TEASER
haJx4eh4GRc,FoxBusiness,"Kudlow shreds Democrats hiding details about 10,000 page spending bill"
V6Ps2uSXBxU,NewsNation,Manhunt underway for Gabby Petitoâs boyfriend; how Alex Murdaughâs allegedly embezzled millions
tzlbszxSzy4,WashingtonPost,"The Tiananmen Square crackdown, 28 years later"
bQcYrrMUmg4,Forbes,K-Pop: How Digital Media Sparked A Global Phenomenon | Forbes
ljKxLCzyMaQ,WashingtonPost,Partisan barbs fly as lawmakers say they're nearing a new coronavirus stimulus deal
4XRCiHHtr8Y,FoxBusiness,Rep. Crenshaw: Kamala Harris doesn't care about border security
qp4VVSYnOGs,BBCNews,Investigating the New IRA in Northern Ireland - BBC News
x6bkGFsxSRg,FoxBusiness,Varney: Democrats have run Iowa caucuses into the ground
m3ORQ5NaATA,Politico,Senate votes to allow witnesses to testify in Trumpâs impeachment trial
Y5CGcPzZ6LA,BusinessInsider,17 Big Ideas To Tackle 2 Billion Tons Of Trash People Make Every Year | World Wide Waste
fooB1OzWo3c,TheEpochTimes,The Fabulous Four | Trailer | Epoch Cinema
3LAF4045pKQ,Forbes,How Western Digital's Taking On Apple
YeymDHht2g8,NYPost,Hillary Clinton supporters outside 'Alt-right' attack speech don't know what 'alt-right' is
1-Io3VI5a80,C-SPAN,President Trump at Tomb of the Unknown Soldier on Memorial Day.
t4vpYAVBOis,CBSMornings,Parents of LGBTQ+ children share why they are proud
a1ozm6eqPN4,DailyMail,Cabinet arrive at No. 10 as they try to break Brexit deadlock
Nd-9op64t2M,Vox,How to break the two-party hold on American politics
gqxgUK8ZNwM,FoxBusiness,'DELUSIONAL': Newt Gingrich blasts White House for misunderstanding country
VAcToULE2Xg,Politico,Hillary Clinton full opening statement
EML5oZTYges,USAToday,"'Something must be done': Biden, Harris address Uvalde school shooting | USA TODAY"
4XTKcvLH2Fc,BloombergTelevision,U.K. Navy Intervenes After Iran Tries to Stop British Oil Tanker
tcMwT3aQ_xg,CNN,5 times Donald Trump was live fact-checked
QoTIbjBab2s,FoxBusiness,Sen. Mike Lee erupts at James Comey during Senate hearing
